Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Z_CostContact;Z_Revenue;Response;Age;Customer_Days;MntTotal;MntRegularProds;AcceptedCmpOverall;MntCalculado;Diferencia_Mnt;Total_Children;Spending_Category;Income_Category;Total_Purchases;Deals_Percentage;Marital_Status;Education
62981.0;0;0;21;796.0;14.0;590.0;38.0;44.0;0.0;1;4;5;13;3;0;1;0;0;0;0;3;11;0;53;2628;1482.0;1482;1;1482.0;0.0;0;High;High;23;4.3478260869565215;Together;PhD
9548.0;1;0;31;0.0;1.0;3.0;10.0;6.0;9.0;2;1;0;3;8;0;0;0;0;0;0;3;11;0;44;2849;20.0;11;0;29.0;9.0;1;Low;Low;6;33.33333333333333;Divorced;Basic
33762.0;2;1;61;53.0;1.0;34.0;2.0;0.0;16.0;3;2;2;2;8;0;0;0;0;0;0;3;11;0;61;2516;90.0;74;0;106.0;16.0;3;Low;Low;9;33.33333333333333;Married;PhD
35860.0;1;1;37;15.0;0.0;8.0;4.0;2.0;20.0;2;1;1;2;5;1;0;0;0;0;0;3;11;1;47;2200;29.0;9;1;49.0;20.0;2;Low;Low;6;33.33333333333333;Single;PhD
36921.0;1;1;74;17.0;1.0;12.0;3.0;1.0;4.0;2;2;0;3;7;0;0;0;0;0;0;3;11;0;55;2495;34.0;30;0;38.0;4.0;2;Low;Low;7;28.57142857142857;Divorced;PhD
92859.0;0;0;46;962.0;61.0;921.0;52.0;61.0;20.0;1;5;4;12;2;0;0;0;0;0;0;3;11;0;28;2777;2057.0;2037;0;2077.0;20.0;0;High;High;22;4.545454545454546;Single;Master
65104.0;0;1;4;738.0;0.0;232.0;13.0;20.0;50.0;2;3;5;7;7;0;0;0;0;0;0;3;11;1;44;2386;1003.0;953;0;1053.0;50.0;1;High;High;17;11.76470588235294;Together;Master
86111.0;0;0;73;399.0;28.0;756.0;36.0;40.0;126.0;1;5;7;10;2;0;0;0;0;0;0;3;11;0;58;2595;1259.0;1133;0;1385.0;126.0;0;High;High;23;4.3478260869565215;Married;Graduation
68352.0;0;1;47;614.0;16.0;132.0;43.0;33.0;33.0;3;8;5;9;6;0;0;0;0;0;0;3;11;0;46;2464;838.0;805;0;871.0;33.0;1;High;High;25;12.0;Single;PhD
41883.0;1;0;13;32.0;34.0;41.0;73.0;16.0;116.0;3;4;2;3;7;0;0;0;0;0;0;3;11;0;32;2626;196.0;80;0;312.0;116.0;1;Medium;Medium;12;25.0;Together;Graduation
59809.0;0;2;36;598.0;16.0;141.0;32.0;41.0;49.0;3;3;3;6;8;0;0;0;0;0;0;3;11;0;44;2778;828.0;779;0;877.0;49.0;2;High;Medium;15;20.0;Married;Graduation
23957.0;1;0;47;2.0;1.0;18.0;20.0;11.0;16.0;1;2;0;3;6;0;0;0;0;0;0;3;11;1;45;2768;52.0;36;0;68.0;16.0;1;Low;Low;6;16.666666666666664;Married;Graduation
38547.0;1;0;49;6.0;1.0;10.0;0.0;1.0;4.0;1;1;0;2;8;0;0;0;0;0;1;3;11;0;39;2464;18.0;14;0;22.0;4.0;1;Low;Low;4;25.0;Together;Graduation
35688.0;2;1;94;73.0;3.0;90.0;12.0;1.0;32.0;7;4;1;4;8;0;0;0;0;0;0;3;11;0;47;2835;179.0;147;0;211.0;32.0;3;Medium;Low;16;43.75;Married;2n Cycle
49605.0;0;0;65;42.0;16.0;29.0;12.0;20.0;8.0;1;2;1;4;3;0;0;0;0;0;0;3;11;0;54;2167;119.0;111;0;127.0;8.0;0;Medium;Medium;8;12.5;Married;Master
59354.0;0;2;59;295.0;21.0;78.0;39.0;13.0;13.0;1;4;4;7;3;0;0;0;0;0;0;3;11;0;67;2225;446.0;433;0;459.0;13.0;2;Medium;Medium;16;6.25;Married;Master
65747.0;0;1;96;346.0;17.0;48.0;23.0;13.0;13.0;4;8;1;6;6;0;1;0;0;0;0;3;11;0;51;2273;447.0;434;1;460.0;13.0;1;Medium;High;19;21.052631578947366;Married;Graduation
46344.0;0;1;28;233.0;20.0;57.0;8.0;20.0;91.0;4;7;1;5;7;0;0;0;0;0;0;3;11;0;48;2721;338.0;247;0;429.0;91.0;1;Medium;Medium;17;23.52941176470588;Together;2n Cycle
34176.0;1;0;12;5.0;7.0;24.0;19.0;14.0;20.0;4;3;0;4;6;0;0;0;0;0;0;3;11;0;32;2207;69.0;49;0;89.0;20.0;1;Low;Low;11;36.36363636363637;Single;Graduation
61010.0;0;1;57;888.0;0.0;57.0;0.0;0.0;76.0;2;8;5;11;5;0;0;0;0;0;0;3;11;0;68;2787;945.0;869;0;1021.0;76.0;1;High;Medium;26;7.6923076923076925;Together;PhD
69372.0;0;0;10;997.0;26.0;269.0;34.0;13.0;42.0;1;10;4;6;4;0;1;1;0;0;0;3;11;1;71;2654;1339.0;1297;2;1381.0;42.0;0;High;High;21;4.761904761904762;Together;Graduation
49967.0;0;1;4;212.0;6.0;69.0;4.0;12.0;3.0;3;6;1;5;7;0;0;0;0;0;0;3;11;0;62;2515;303.0;300;0;306.0;3.0;1;Medium;Medium;15;20.0;Single;Graduation
60199.0;1;2;49;8.0;1.0;7.0;2.0;0.0;0.0;1;0;0;3;4;0;0;0;0;0;0;3;11;0;42;2449;18.0;18;0;18.0;0.0;3;Low;Medium;4;25.0;Single;Graduation
55375.0;0;1;3;42.0;11.0;57.0;10.0;28.0;14.0;1;1;1;6;2;0;0;0;0;0;0;3;11;0;43;2414;148.0;134;0;162.0;14.0;1;Medium;Medium;9;11.11111111111111;Together;Graduation
80317.0;0;0;64;536.0;11.0;387.0;149.0;91.0;57.0;1;3;4;10;1;0;0;0;0;0;0;3;11;0;65;2472;1174.0;1117;0;1231.0;57.0;0;High;High;18;5.555555555555555;Single;Graduation
30523.0;2;1;0;5.0;0.0;3.0;0.0;0.0;5.0;1;1;0;2;7;0;0;0;0;0;0;3;11;0;62;2522;8.0;3;0;13.0;5.0;3;Low;Low;4;25.0;Single;Master
70356.0;0;0;20;1349.0;16.0;249.0;43.0;16.0;33.0;2;10;6;9;6;0;0;0;0;0;0;3;11;0;75;2760;1673.0;1640;0;1706.0;33.0;0;High;High;27;7.4074074074074066;Married;PhD
23228.0;1;0;91;53.0;3.0;49.0;7.0;4.0;5.0;4;3;0;4;8;0;0;0;0;0;0;3;11;0;36;2334;116.0;111;0;121.0;5.0;1;Medium;Low;11;36.36363636363637;Married;Graduation
74165.0;0;0;9;1001.0;12.0;240.0;16.0;12.0;12.0;1;5;4;10;2;0;0;0;0;0;0;3;11;0;45;2583;1281.0;1269;0;1293.0;12.0;0;High;High;20;5.0;Divorced;PhD
43482.0;2;1;83;18.0;1.0;32.0;6.0;3.0;28.0;3;2;0;4;6;0;0;0;0;0;0;3;11;0;54;2387;60.0;32;0;88.0;28.0;3;Low;Medium;9;33.33333333333333;Together;Graduation
62551.0;0;0;27;125.0;16.0;98.0;134.0;21.0;27.0;1;6;7;4;3;1;0;0;0;0;0;3;11;0;67;2382;394.0;367;1;421.0;27.0;0;Medium;Medium;18;5.555555555555555;Divorced;Graduation
52332.0;0;0;63;212.0;5.0;33.0;7.0;0.0;2.0;1;3;2;6;4;0;1;0;0;0;0;3;11;0;61;2464;257.0;255;1;259.0;2.0;0;Medium;Medium;12;8.333333333333332;Divorced;Graduation
66951.0;0;0;46;277.0;162.0;305.0;173.0;76.0;124.0;1;3;4;7;1;0;0;0;0;0;0;3;11;0;32;2398;993.0;869;0;1117.0;124.0;0;High;High;15;6.666666666666667;Single;Graduation
26091.0;1;1;84;15.0;10.0;19.0;8.0;17.0;20.0;3;2;1;3;5;0;0;0;0;0;0;3;11;0;63;2283;69.0;49;0;89.0;20.0;2;Low;Low;9;33.33333333333333;Together;Graduation
33456.0;1;1;58;7.0;3.0;10.0;8.0;1.0;7.0;2;1;0;3;7;0;0;0;0;0;0;3;11;0;55;2228;29.0;22;0;36.0;7.0;2;Low;Low;6;33.33333333333333;Together;Graduation
28718.0;1;0;78;12.0;4.0;6.0;11.0;8.0;16.0;2;2;0;3;8;0;0;0;0;0;0;3;11;0;38;2510;41.0;25;0;57.0;16.0;1;Low;Low;7;28.57142857142857;Married;Graduation
50447.0;2;0;4;85.0;7.0;24.0;2.0;3.0;27.0;1;3;1;3;6;0;0;0;0;0;0;3;11;0;50;2228;121.0;94;0;148.0;27.0;2;Medium;Medium;8;12.5;Married;Graduation
53537.0;1;1;17;81.0;0.0;6.0;0.0;0.0;6.0;2;2;1;3;5;0;0;0;0;0;0;3;11;0;61;2309;87.0;81;0;93.0;6.0;2;Low;Medium;8;25.0;Together;PhD
52074.0;0;1;77;59.0;0.0;12.0;0.0;0.0;48.0;1;2;2;2;4;1;0;0;0;0;0;3;11;0;53;2245;71.0;23;1;119.0;48.0;1;Low;Medium;7;14.285714285714285;Single;Graduation
80427.0;0;1;56;1149.0;71.0;449.0;69.0;71.0;26.0;1;11;8;8;5;0;0;0;0;0;0;3;11;0;45;2814;1809.0;1783;0;1835.0;26.0;1;High;High;28;3.571428571428571;Married;PhD
83837.0;0;0;79;847.0;66.0;119.0;86.0;89.0;111.0;1;9;10;5;4;0;1;0;1;0;0;3;11;1;72;2719;1207.0;1096;2;1318.0;111.0;0;High;High;25;4.0;Married;PhD
38853.0;1;1;90;29.0;0.0;14.0;0.0;0.0;2.0;2;2;0;3;7;0;0;0;0;0;0;3;11;0;50;2196;43.0;41;0;45.0;2.0;2;Low;Low;7;28.57142857142857;Married;PhD
38285.0;2;1;96;2.0;0.0;5.0;2.0;0.0;1.0;1;0;0;3;2;0;0;0;0;0;0;3;11;0;61;2164;9.0;8;0;10.0;1.0;3;Low;Low;4;25.0;Together;Graduation
51650.0;0;1;81;152.0;3.0;22.0;2.0;5.0;7.0;1;4;1;4;5;0;0;0;0;0;0;3;11;0;44;2208;184.0;177;0;191.0;7.0;1;Medium;Medium;10;10.0;Married;PhD
16248.0;1;0;77;12.0;11.0;10.0;3.0;12.0;9.0;3;2;1;3;6;0;0;0;0;0;0;3;11;0;32;2209;48.0;39;0;57.0;9.0;1;Low;Low;9;33.33333333333333;Married;2n Cycle
66835.0;0;0;21;620.0;26.0;195.0;34.0;17.0;141.0;1;6;4;13;2;0;0;0;0;0;0;3;11;0;74;2433;892.0;751;0;1033.0;141.0;0;High;High;24;4.166666666666666;Married;Master
30477.0;1;0;16;47.0;1.0;6.0;0.0;0.0;12.0;1;1;1;3;6;0;0;0;0;0;0;3;11;0;36;2317;54.0;42;0;66.0;12.0;1;Low;Low;6;16.666666666666664;Married;Master
28249.0;0;0;80;1.0;9.0;7.0;2.0;14.0;10.0;1;2;0;3;6;0;0;0;0;0;0;3;11;0;59;2173;33.0;23;0;43.0;10.0;0;Low;Low;6;16.666666666666664;Married;Basic
25271.0;1;0;45;10.0;1.0;18.0;10.0;4.0;7.0;1;1;1;2;9;0;0;0;0;0;0;3;11;0;37;2730;43.0;36;0;50.0;7.0;1;Low;Low;5;20.0;Married;Graduation
32303.0;0;1;63;35.0;0.0;2.0;0.0;0.0;2.0;2;1;0;4;5;0;0;0;0;0;0;3;11;0;50;2272;37.0;35;0;39.0;2.0;1;Low;Low;7;28.57142857142857;Single;PhD
61286.0;0;1;34;356.0;0.0;107.0;19.0;9.0;117.0;2;7;1;8;5;0;0;0;0;0;0;3;11;0;54;2490;491.0;374;0;608.0;117.0;1;Medium;Medium;18;11.11111111111111;Married;Graduation
74068.0;0;0;14;783.0;30.0;537.0;140.0;76.0;15.0;1;4;10;9;2;0;0;0;0;0;0;3;11;0;44;2626;1566.0;1551;0;1581.0;15.0;0;High;High;24;4.166666666666666;Married;Graduation
45759.0;1;1;13;42.0;1.0;18.0;3.0;0.0;4.0;2;2;0;3;7;0;0;0;0;0;0;3;11;0;56;2650;64.0;60;0;68.0;4.0;2;Low;Medium;7;28.57142857142857;Married;PhD
24882.0;1;0;52;1.0;4.0;10.0;29.0;0.0;36.0;1;1;1;2;6;1;0;0;0;0;0;3;11;0;42;2817;44.0;8;1;80.0;36.0;1;Low;Low;5;20.0;Together;Basic
66973.0;0;0;98;466.0;22.0;432.0;147.0;113.0;102.0;1;8;7;12;3;0;0;0;0;0;0;3;11;0;31;2567;1180.0;1078;0;1282.0;102.0;0;High;High;28;3.571428571428571;Together;PhD
38872.0;1;0;93;23.0;3.0;21.0;3.0;19.0;22.0;2;3;0;3;8;0;0;0;0;0;0;3;11;0;32;2554;69.0;47;0;91.0;22.0;1;Low;Low;8;25.0;Married;Graduation
51148.0;1;1;38;235.0;6.0;45.0;8.0;9.0;12.0;4;5;1;6;6;0;0;0;0;0;0;3;11;0;47;2655;303.0;291;0;315.0;12.0;2;Medium;Medium;16;25.0;Married;Graduation
31353.0;1;1;24;10.0;0.0;10.0;3.0;1.0;7.0;2;1;1;2;8;0;0;0;0;0;0;3;11;0;43;2341;24.0;17;0;31.0;7.0;2;Low;Low;6;33.33333333333333;Married;Graduation
69661.0;0;0;80;656.0;16.0;106.0;32.0;16.0;8.0;1;7;3;12;3;0;0;0;0;0;0;3;11;0;40;2206;826.0;818;0;834.0;8.0;0;High;High;23;4.3478260869565215;Married;Master
80067.0;0;0;82;519.0;17.0;813.0;27.0;173.0;51.0;1;4;6;6;2;0;0;1;0;0;0;3;11;0;66;2442;1549.0;1498;1;1600.0;51.0;0;High;High;17;5.88235294117647;Married;Graduation
86718.0;0;0;20;344.0;189.0;482.0;50.0;33.0;172.0;1;5;6;5;2;0;0;0;0;0;0;3;11;0;66;2687;1098.0;926;0;1270.0;172.0;0;High;High;17;5.88235294117647;Married;Graduation
46854.0;1;1;81;96.0;1.0;79.0;7.0;1.0;79.0;6;5;1;3;8;1;0;0;0;0;0;3;11;1;47;2249;184.0;105;1;263.0;79.0;2;Medium;Medium;15;40.0;Single;PhD
69142.0;0;1;50;448.0;4.0;34.0;6.0;4.0;39.0;3;8;1;7;5;0;1;0;0;0;0;3;11;0;68;2159;496.0;457;1;535.0;39.0;1;Medium;High;19;15.789473684210526;Divorced;Graduation
75922.0;0;0;60;265.0;138.0;553.0;224.0;23.0;92.0;1;4;4;9;1;0;0;0;0;0;0;3;11;0;52;2361;1203.0;1111;0;1295.0;92.0;0;High;High;18;5.555555555555555;Single;Graduation
63693.0;0;1;63;587.0;43.0;337.0;42.0;87.0;54.0;3;11;6;9;6;0;0;0;0;0;0;3;11;0;42;2417;1096.0;1042;0;1150.0;54.0;1;High;High;29;10.344827586206897;Divorced;Graduation
102160.0;0;0;54;763.0;29.0;138.0;76.0;176.0;58.0;0;7;9;10;4;0;1;1;1;0;0;3;11;1;43;2763;1182.0;1124;3;1240.0;58.0;0;High;High;26;0.0;Together;PhD
40637.0;1;1;72;22.0;0.0;13.0;0.0;0.0;3.0;2;1;0;3;7;0;0;0;0;0;0;3;11;0;55;2506;35.0;32;0;38.0;3.0;2;Low;Medium;6;33.33333333333333;Single;PhD
18890.0;0;0;5;6.0;4.0;1.0;7.0;2.0;15.0;1;0;1;2;6;1;0;0;0;0;0;3;11;1;36;2755;20.0;5;1;35.0;15.0;0;Low;Low;4;25.0;Single;Master
29604.0;1;0;88;7.0;6.0;13.0;7.0;6.0;14.0;1;1;0;3;9;1;0;0;0;0;0;3;11;0;32;2362;39.0;25;1;53.0;14.0;1;Low;Low;5;20.0;Together;Graduation
48721.0;1;1;50;81.0;18.0;113.0;47.0;13.0;21.0;6;4;2;5;6;0;0;0;0;0;0;3;11;0;57;2571;272.0;251;0;293.0;21.0;2;Medium;Medium;17;35.294117647058826;Divorced;Master
44794.0;0;1;99;54.0;0.0;7.0;0.0;0.0;4.0;1;2;0;3;6;0;0;0;0;0;0;3;11;0;54;2180;61.0;57;0;65.0;4.0;1;Low;Medium;6;16.666666666666664;Married;Graduation
64497.0;0;1;17;1170.0;48.0;320.0;42.0;32.0;192.0;5;11;4;9;8;1;0;0;0;0;0;3;11;1;66;2816;1612.0;1420;1;1804.0;192.0;1;High;High;29;17.24137931034483;Divorced;Graduation
46097.0;0;1;11;72.0;24.0;68.0;65.0;4.0;8.0;5;3;1;6;4;0;0;0;0;0;0;3;11;0;64;2614;233.0;225;0;241.0;8.0;1;Medium;Medium;15;33.33333333333333;Together;Graduation
77972.0;0;0;18;613.0;22.0;319.0;33.0;102.0;12.0;1;4;6;9;1;0;0;0;0;0;0;3;11;0;66;2262;1089.0;1077;0;1101.0;12.0;0;High;High;20;5.0;Together;Graduation
44377.0;1;1;70;224.0;0.0;30.0;0.0;0.0;10.0;8;5;1;5;8;0;0;0;0;0;0;3;11;0;52;2791;254.0;244;0;264.0;10.0;2;Medium;Medium;19;42.10526315789473;Married;PhD
46014.0;1;1;21;410.0;0.0;59.0;19.0;9.0;44.0;10;7;1;8;7;0;0;0;0;0;0;3;11;0;46;2683;497.0;453;0;541.0;44.0;2;Medium;Medium;26;38.46153846153847;Together;Master
70951.0;0;0;66;239.0;10.0;554.0;254.0;87.0;54.0;1;3;4;9;1;0;0;0;0;0;0;3;11;0;35;2580;1144.0;1090;0;1198.0;54.0;0;High;High;17;5.88235294117647;Married;Graduation
41443.0;1;0;79;171.0;7.0;171.0;25.0;19.0;89.0;6;8;1;5;8;0;0;0;0;0;0;3;11;0;43;2248;393.0;304;0;482.0;89.0;1;Medium;Medium;20;30.0;Married;Graduation
52195.0;2;1;2;12.0;0.0;4.0;0.0;0.0;1.0;1;1;0;2;8;0;0;0;0;0;0;3;11;0;42;2207;16.0;15;0;17.0;1.0;3;Low;Medium;4;25.0;Single;2n Cycle
83790.0;0;0;81;1076.0;16.0;417.0;42.0;48.0;16.0;1;8;10;6;3;0;1;1;0;0;0;3;11;0;72;2385;1599.0;1583;2;1615.0;16.0;0;High;High;25;4.0;Married;Master
44551.0;0;1;24;182.0;4.0;33.0;0.0;0.0;66.0;2;4;1;5;7;0;0;0;0;0;0;3;11;0;66;2461;219.0;153;0;285.0;66.0;1;Medium;Medium;12;16.666666666666664;Widow;Master
69508.0;1;0;48;824.0;32.0;162.0;42.0;32.0;43.0;2;11;4;11;6;0;0;0;0;0;0;3;11;0;40;2751;1092.0;1049;0;1135.0;43.0;1;High;High;28;7.142857142857142;Together;Graduation
45204.0;1;0;93;30.0;11.0;25.0;29.0;1.0;18.0;1;1;1;4;3;0;0;0;0;0;0;3;11;0;32;2238;96.0;78;0;114.0;18.0;1;Medium;Medium;7;14.285714285714285;Together;2n Cycle
72460.0;0;0;56;377.0;10.0;540.0;80.0;30.0;10.0;1;3;5;7;1;0;0;0;0;0;0;3;11;0;51;2386;1037.0;1027;0;1047.0;10.0;0;High;High;16;6.25;Married;Graduation
77622.0;0;2;3;520.0;7.0;154.0;19.0;0.0;14.0;2;6;3;11;3;0;0;0;0;0;0;3;11;0;50;2235;700.0;686;0;714.0;14.0;2;Medium;High;22;9.090909090909092;Together;PhD
30732.0;1;0;44;155.0;1.0;25.0;0.0;1.0;3.0;4;4;1;4;8;0;0;0;0;0;0;3;11;0;40;2699;182.0;179;0;185.0;3.0;1;Medium;Low;13;30.76923076923077;Married;PhD
63887.0;0;1;38;897.0;23.0;207.0;15.0;11.0;92.0;5;9;6;12;6;0;0;0;0;0;0;3;11;0;58;2818;1153.0;1061;0;1245.0;92.0;1;High;High;32;15.625;Divorced;Graduation
42011.0;1;0;46;131.0;0.0;16.0;2.0;1.0;39.0;4;3;1;4;8;0;0;0;0;0;0;3;11;0;42;2619;150.0;111;0;189.0;39.0;1;Medium;Medium;12;33.33333333333333;Together;Graduation
51369.0;0;1;84;297.0;7.0;79.0;0.0;11.0;182.0;2;8;2;4;8;0;0;0;0;0;0;3;11;0;44;2771;394.0;212;0;576.0;182.0;1;Medium;Medium;16;12.5;Together;Graduation
51537.0;0;1;27;787.0;20.0;204.0;0.0;0.0;92.0;3;2;2;11;8;0;0;0;0;0;0;3;11;0;68;2726;1011.0;919;0;1103.0;92.0;1;High;Medium;18;16.666666666666664;Divorced;Graduation
79930.0;0;0;72;792.0;86.0;740.0;67.0;51.0;17.0;1;3;5;8;2;0;0;0;0;0;0;3;11;0;48;2849;1736.0;1719;0;1753.0;17.0;0;High;High;17;5.88235294117647;Married;PhD
34320.0;1;0;66;4.0;1.0;9.0;3.0;0.0;0.0;1;1;0;2;8;0;0;0;0;0;0;3;11;0;34;2292;17.0;17;0;17.0;0.0;1;Low;Low;4;25.0;Together;PhD
37070.0;1;1;30;231.0;7.0;137.0;4.0;15.0;39.0;9;5;1;8;7;0;0;0;0;0;0;3;11;1;54;2625;394.0;355;0;433.0;39.0;2;Medium;Low;23;39.130434782608695;Single;Graduation
81975.0;0;1;2;983.0;76.0;184.0;180.0;138.0;27.0;1;6;3;4;7;0;0;1;0;0;0;3;11;0;58;2699;1561.0;1534;1;1588.0;27.0;1;High;High;14;7.142857142857142;Divorced;2n Cycle
38590.0;1;0;65;3.0;1.0;8.0;4.0;3.0;3.0;1;1;0;2;8;0;0;0;0;0;0;3;11;0;49;2569;19.0;16;0;22.0;3.0;1;Low;Low;4;25.0;Together;Graduation
15033.0;0;0;37;0.0;4.0;5.0;6.0;0.0;4.0;1;1;0;3;3;0;0;0;0;0;0;3;11;0;69;2233;15.0;11;0;19.0;4.0;0;Low;Low;5;20.0;Single;Graduation
62745.0;0;1;89;562.0;21.0;464.0;28.0;10.0;32.0;3;7;8;11;5;0;0;0;0;0;0;3;11;0;55;2622;1085.0;1053;0;1117.0;32.0;1;High;Medium;29;10.344827586206897;Married;PhD
22212.0;1;0;49;5.0;9.0;20.0;6.0;8.0;21.0;2;2;0;4;6;0;0;0;0;0;0;3;11;0;45;2361;48.0;27;0;69.0;21.0;1;Low;Low;8;25.0;Married;2n Cycle
23661.0;1;0;46;18.0;0.0;4.0;0.0;0.0;1.0;1;1;0;3;7;0;0;0;0;0;0;3;11;0;38;2366;22.0;21;0;23.0;1.0;1;Low;Low;5;20.0;Together;Master
79761.0;0;1;32;415.0;5.0;124.0;15.0;35.0;11.0;1;5;2;11;3;0;0;0;0;0;0;3;11;0;62;2427;594.0;583;0;605.0;11.0;1;Medium;High;19;5.263157894736842;Single;PhD
7500.0;1;0;54;5.0;3.0;10.0;12.0;7.0;20.0;4;3;1;3;7;0;0;0;0;0;0;3;11;0;47;2344;37.0;17;0;57.0;20.0;1;Low;Low;11;36.36363636363637;Single;Graduation
73455.0;0;0;98;901.0;61.0;757.0;186.0;163.0;20.0;1;6;5;10;3;0;1;0;0;0;0;3;11;0;52;2403;2068.0;2048;1;2088.0;20.0;0;High;High;22;4.545454545454546;Widow;Graduation
64961.0;0;1;97;382.0;114.0;276.0;75.0;124.0;38.0;2;6;4;4;3;0;0;0;0;0;0;3;11;0;62;2712;971.0;933;0;1009.0;38.0;1;High;High;16;12.5;Together;Graduation
22804.0;1;0;75;14.0;1.0;7.0;2.0;1.0;1.0;1;2;0;2;9;0;0;0;0;0;0;3;11;0;49;2492;25.0;24;0;26.0;1.0;1;Low;Low;5;20.0;Single;Graduation
73687.0;0;0;8;559.0;153.0;503.0;218.0;13.0;181.0;1;3;9;9;2;0;0;0;1;0;0;3;11;1;30;2372;1446.0;1265;1;1627.0;181.0;0;High;High;22;4.545454545454546;Married;Graduation
61074.0;0;1;37;789.0;0.0;133.0;0.0;28.0;152.0;7;11;5;8;7;0;0;0;0;0;0;3;11;0;62;2840;950.0;798;0;1102.0;152.0;1;High;Medium;31;22.58064516129032;Married;Graduation
31686.0;1;1;31;11.0;0.0;5.0;0.0;0.0;1.0;2;1;0;3;6;0;0;0;0;0;0;3;11;0;56;2183;16.0;15;0;17.0;1.0;2;Low;Low;6;33.33333333333333;Married;PhD
80134.0;1;0;40;1218.0;16.0;272.0;104.0;0.0;80.0;2;5;3;6;6;0;1;1;1;0;0;3;11;1;48;2564;1610.0;1530;3;1690.0;80.0;1;High;High;16;12.5;Married;Graduation
75027.0;0;1;74;925.0;64.0;179.0;133.0;12.0;77.0;2;9;4;6;5;0;0;0;0;0;0;3;11;0;67;2695;1313.0;1236;0;1390.0;77.0;1;High;High;21;9.523809523809524;Married;Graduation
67546.0;0;0;90;864.0;134.0;768.0;150.0;38.0;172.0;1;4;10;5;3;0;0;0;0;0;0;3;11;0;32;2826;1954.0;1782;0;2126.0;172.0;0;High;High;20;5.0;Married;PhD
65176.0;0;1;57;960.0;28.0;183.0;220.0;70.0;70.0;4;9;6;6;6;0;0;0;0;0;0;3;11;0;51;2767;1461.0;1391;0;1531.0;70.0;1;High;High;25;16.0;Together;Master
31160.0;1;0;59;16.0;3.0;25.0;6.0;1.0;13.0;2;2;0;3;8;0;0;0;0;0;0;3;11;0;45;2445;51.0;38;0;64.0;13.0;1;Low;Low;7;28.57142857142857;Single;Master
29938.0;1;0;52;3.0;3.0;7.0;0.0;2.0;11.0;2;1;0;3;6;0;0;0;0;0;0;3;11;0;35;2404;15.0;4;0;26.0;11.0;1;Low;Low;6;33.33333333333333;Single;Graduation
102692.0;0;0;5;168.0;148.0;444.0;32.0;172.0;148.0;1;6;9;13;2;0;1;1;1;1;0;3;11;1;46;2609;964.0;816;4;1112.0;148.0;0;High;High;29;3.4482758620689653;Divorced;Graduation
26490.0;0;0;92;45.0;47.0;52.0;21.0;20.0;25.0;2;3;1;5;6;0;0;0;0;0;0;3;11;0;62;2804;185.0;160;0;210.0;25.0;0;Medium;Low;11;18.181818181818183;Together;2n Cycle
75702.0;1;1;77;650.0;28.0;353.0;45.0;42.0;30.0;5;4;6;11;8;0;0;0;0;0;0;3;11;0;53;2828;1118.0;1088;0;1148.0;30.0;2;High;High;26;19.230769230769234;Together;Graduation
30899.0;1;0;35;24.0;0.0;8.0;0.0;0.0;1.0;2;1;0;3;6;0;0;0;0;0;0;3;11;0;46;2783;32.0;31;0;33.0;1.0;1;Low;Low;6;33.33333333333333;Single;PhD
63342.0;0;1;48;918.0;21.0;118.0;13.0;10.0;21.0;3;8;3;5;6;0;1;0;0;0;0;3;11;0;59;2780;1080.0;1059;1;1101.0;21.0;1;High;High;19;15.789473684210526;Together;PhD
45989.0;0;1;97;138.0;33.0;87.0;28.0;24.0;12.0;4;3;2;7;3;0;0;0;0;0;0;3;11;0;56;2774;310.0;298;0;322.0;12.0;1;Medium;Medium;16;25.0;Single;Graduation
18701.0;1;1;95;12.0;4.0;2.0;10.0;6.0;10.0;4;2;0;4;5;0;0;0;0;0;0;3;11;0;56;2549;34.0;24;0;44.0;10.0;2;Low;Low;10;40.0;Single;Graduation
40737.0;2;1;24;11.0;0.0;4.0;0.0;0.0;2.0;1;1;0;2;8;0;0;0;0;0;0;3;11;0;63;2362;15.0;13;0;17.0;2.0;3;Low;Medium;4;25.0;Single;PhD
15287.0;1;0;60;1.0;2.0;8.0;4.0;3.0;13.0;2;1;1;2;7;1;0;0;0;0;0;3;11;1;41;2786;18.0;5;1;31.0;13.0;1;Low;Low;6;33.33333333333333;Divorced;Graduation
69674.0;0;2;46;554.0;41.0;215.0;11.0;0.0;24.0;3;10;2;10;5;0;0;0;0;0;0;3;11;0;52;2562;821.0;797;0;845.0;24.0;2;High;High;25;12.0;Divorced;PhD
44159.0;1;0;85;167.0;2.0;62.0;24.0;13.0;7.0;4;4;1;6;5;0;0;0;0;0;0;3;11;0;50;2171;268.0;261;0;275.0;7.0;1;Medium;Medium;15;26.666666666666668;Married;Master
37717.0;1;0;31;9.0;0.0;6.0;4.0;1.0;5.0;1;1;0;2;9;0;0;0;0;0;0;3;11;0;42;2742;20.0;15;0;25.0;5.0;1;Low;Low;4;25.0;Married;PhD
